"","assessment_sequence_id","student_id","student_or_la","pre_agree_to_participate","pre_submitted","pre_duration","post_agree_to_participate","post_submitted","post_duration","pre_answered","post_answered","pre_score","post_score","effect_size","learning_gain","gender_text","male","female","transgender","genderqueer_nonconforming","gender_noanswer","gender_other","hispanic","white","black","asian","american_indian","hawaiian_or_other_pacific_islander","race_noanswer","race_other","year_in_school","first_time","min_week_w_la_0","min_week_w_la_1to5","min_week_w_la_6to15","min_week_w_la_16to30","min_week_w_la_30plus","pre_1","pre_2","pre_3","pre_4","pre_5","pre_6","pre_7","pre_8","pre_9","pre_10","pre_11","pre_12","pre_13","pre_14","pre_15","pre_16","pre_17","pre_18","pre_19","pre_20","pre_21","pre_22","pre_23","pre_24","pre_25","pre_26","pre_27","pre_28","pre_29","pre_30","pre_31","pre_32","pre_33","pre_34","pre_35","pre_36","pre_37","pre_38","pre_39","pre_40","pre_41","pre_42","pre_43","pre_44","pre_45","pre_46","pre_47","post_1","post_2","post_3","post_4","post_5","post_6","post_7","post_8","post_9","post_10","post_11","post_12","post_13","post_14","post_15","post_16","post_17","post_18","post_19","post_20","post_21","post_22","post_23","post_24","post_25","post_26","post_27","post_28","post_29","post_30","post_31","post_32","post_33","post_34","post_35","post_36","post_37","post_38","post_39","post_40","post_41","post_42","post_43","post_44","post_45","post_46","post_47","pre_48","pre_49","pre_50","post_48","post_49","post_50","course_id","institution_id","ccihe_id","term","year","Bio","Chem","Math","Physics","Astronomy","n_of_qs_on_assessment","students_enrolled","pre_tests_completed","pre_agrees_to_participate","pre_declines_to_participate","post_tests_completed","post_agrees_to_participate","post_declines_to_participate","pre_nonresponses_to_participate","post_non_responses_to_participate","student_to_la_ratio","course_strat_interactive_lecture","course_strat_lecture","course_strat_discuss_small_groups","course_strat_design_activities","course_strat_req_work_together","course_strat_instr_solves_quant","course_strat_instr_solves_qual","course_strat_students_solve_quant","course_strat_students_solve_qual","times_taught","course_learning_goals_prob_solving","course_learning_goals_concept_understanding","course_learning_goals_attitudes_appreciation","course_use_las","la_primary_role","la_secondary_role","weekly_planning_time","times_taught_w_las","used_collaborative_learning","how_collected","community_college","public_inst","assessment_code","course_strat_integrated_lab_lecture","participate_credit_pre","participate_credit_post","participate_email_reminders","participate_inclass_reminders","discipline","has_multiple_versions","filter_question","PRE_start_date","PRE_end_date","POST_start_date","POST_end_date","pre_51","pre_52","post_51","post_52","ethnicity_text","race_text","time_with_la","pre_demographics_before","pre_assessment_version","post_demographics_before","post_assessment_version","n_of_qs_on_assessment_post","parent_degree","mideastern","multiracial","pre_consent","post_consent","pre_1_C","pre_2_C","pre_3_C","pre_4_C","pre_5_C","pre_6_C","pre_7_C","pre_8_C","pre_9_C","pre_10_C","pre_11_C","pre_12_C","pre_13_C","pre_14_C","pre_15_C","pre_16_C","pre_17_C","pre_18_C","pre_19_C","pre_20_C","pre_21_C","pre_22_C","pre_23_C","pre_24_C","pre_25_C","post_1_C","post_2_C","post_3_C","post_4_C","post_5_C","post_6_C","post_7_C","post_8_C","post_9_C","post_10_C","post_11_C","post_12_C","post_13_C","post_14_C","post_15_C","post_16_C","post_17_C","post_18_C","post_19_C","post_20_C","post_21_C","post_22_C","post_23_C","post_24_C","post_25_C"
"545","1014","35102","Student","I do not agree to share",NA,NA,"I agree to share","2017-11-22 10:39:56",324.51,100,100,NA,32,0.230074024118692,"0.055555555555556","Male",1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1st",1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","a","c","b","d","e","b","b","b","b","c","c","d","a","b","c","b","b","c","a","d","d","c","b","d","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,"-","-","-",707,276,145600,"Fall","2017",0,0,1,0,0,25,1145,876,681,246,709,552,197,93,260,"N/A","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,45,"1",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
"546","1014","35101","Student","I agree to share","2017-09-04 19:47:33",1101.108,"I agree to share","2017-12-12 18:28:41",552.771,100,100,48,28,-1.15037012059346,"-0.38461538461538","Female",0,1,0,0,0,0,0,0,0,1,0,0,0,0,"1st",1,0,1,0,0,0,"c","b","d","a","b","a","c","d","c","e","e","a","b","d","c","d","a","c","b","b","c","b","e","b","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","c","d","b","a","b","c","a","d","b","b","c","a","d","c","e","d","a","a","b","c","b","c","b","b","d","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",707,276,145600,"Fall","2017",0,0,1,0,0,25,1145,876,681,246,709,552,197,93,260,"N/A","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,45,"1",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"547","1014","35104","Student","I agree to share","2017-09-12 22:10:03",539.103,NA,NA,NA,100,NA,36,NA,NA,NA,"Male",1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1st",1,0,0,0,0,0,"c","b","c","e","b","a","c","d","e","d","c","b","a","d","c","b","b","c","b","d","c","c","a","e","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-",NA,NA,NA,707,276,145600,"Fall","2017",0,0,1,0,0,25,1145,876,681,246,709,552,197,93,260,"N/A","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,45,"1",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","1014","35100","Student","I agree to share","2017-09-12 15:09:31",1971.893,NA,NA,NA,100,NA,24,NA,NA,NA,"Female",0,1,0,0,0,0,0,0,0,1,0,0,0,0,"1st",1,0,0,0,0,0,"c","b","b","e","b","a","d","e","a","d","b","d","b","a","e","d","e","c","a","c","b","e","e","e","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-",NA,NA,NA,707,276,145600,"Fall","2017",0,0,1,0,0,25,1145,876,681,246,709,552,197,93,260,"N/A","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,45,"1",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","1014","35099","Student","I agree to share","2017-09-04 22:23:08",2819.003,"I do not agree to share",NA,NA,100,96,60,NA,-1.84059219294954,"-0.8","Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"4th",1,0,0,0,0,1,"e","b","d","a","b","c","b","b","e","b","a","a","d","a","b","d","e","d","b","a","b","d","e","d","a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-",NA,NA,NA,707,276,145600,"Fall","2017",0,0,1,0,0,25,1145,876,681,246,709,552,197,93,260,"N/A","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,45,"1",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","1014","35103","Student",NA,NA,NA,"I agree to share","2017-11-22 11:03:06",984.683,NA,100,NA,28,NA,NA,"Male",1,0,0,0,0,0,0,0,0,1,0,0,0,0,"2nd",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","b","b","b","b","c","b","d","c","e","d","a","e","a","a","d","d","c","c","a","a","e","e","b","d","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,"-","-","-",707,276,145600,"Fall","2017",0,0,1,0,0,25,1145,876,681,246,709,552,197,93,260,"N/A","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,45,"1",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"551","1014","35106","Student","I agree to share","2017-09-13 21:08:39",598.257,"I agree to share","2017-11-28 13:12:27",86.23,100,100,32,28,-0.230074024118692,"-0.058823529411765","Female",0,1,0,0,0,0,0,1,0,0,0,0,0,0,"2nd",1,0,1,0,0,0,"e","d","c","b","b","c","b","d","c","b","b","a","a","c","b","d","b","a","c","c","c","b","d","c","c","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","b","d","b","a","b","c","b","a","c","b","e","a","e","e","b","c","c","d","d","b","a","b","e","d","d","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",707,276,145600,"Fall","2017",0,0,1,0,0,25,1145,876,681,246,709,552,197,93,260,"N/A","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,45,"1",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"552","1014","35105","Student","I agree to share","2017-09-12 12:11:38",2858.919,"I do not agree to share",NA,NA,100,100,64,NA,0.690222072356077,"0.33333333333333","Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1st",0,1,0,0,0,0,"c","d","d","a","b","c","c","b","e","d","b","a","d","e","e","d","c","b","b","b","c","d","c","b","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-",NA,NA,NA,707,276,145600,"Fall","2017",0,0,1,0,0,25,1145,876,681,246,709,552,197,93,260,"N/A","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,45,"1",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","1014","35108","Student","I agree to share","2017-09-07 19:13:37",1895.083,NA,NA,NA,100,NA,52,NA,NA,NA,"Male",1,0,0,0,0,0,0,0,0,1,0,0,0,0,"3rd",0,0,0,0,0,0,"c","c","d","a","b","a","a","a","e","d","b","a","a","a","b","d","a","c","b","b","c","a","b","d","c","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-",NA,NA,NA,707,276,145600,"Fall","2017",0,0,1,0,0,25,1145,876,681,246,709,552,197,93,260,"N/A","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,45,"1",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","1014","26552","Student","I agree to share","2017-09-08 00:27:14",1824.09,"I agree to share","2017-12-09 18:41:19",863.67,100,100,56,60,0.230074024118692,"0.090909090909091","Male",1,0,0,0,0,0,0,0,0,1,0,0,0,0,"2nd",0,0,1,0,0,0,"c","c","b","a","b","b","b","b","e","d","e","a","d","c","b","d","e","a","b","a","c","e","a","d","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","c","b","a","c","b","a","b","b","b","d","a","a","d","c","b","d","b","b","b","a","a","d","b","d","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",707,276,145600,"Fall","2017",0,0,1,0,0,25,1145,876,681,246,709,552,197,93,260,"N/A","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,45,"1",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0
"555","1014","35112","Student","I agree to share","2017-09-05 23:09:05",709.422,"I agree to share",NA,NA,100,NA,44,NA,NA,NA,"Male",1,0,0,0,0,0,1,1,0,0,0,0,0,0,"2nd",1,1,0,0,0,0,"e","b","a","b","d","a","e","b","e","b","a","a","a","b","c","d","d","b","b","a","a","d","c","e","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",707,276,145600,"Fall","2017",0,0,1,0,0,25,1145,876,681,246,709,552,197,93,260,"N/A","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,45,"1",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","1014","35113","Student","I agree to share","2017-09-07 18:36:15",124.47,"I agree to share","2017-11-23 21:02:57",221.903,100,100,20,4,-0.920296096474769,"-0.2","Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"3rd",1,0,0,0,0,1,"b","c","a","d","a","b","c","a","b","c","b","a","c","c","d","b","c","a","c","a","d","a","c","c","a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","d","c","c","c","a","b","c","a","c","a","c","c","c","c","d","c","c","c","c","c","d","c","c","c","c","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",707,276,145600,"Fall","2017",0,0,1,0,0,25,1145,876,681,246,709,552,197,93,260,"N/A","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,45,"1",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"557","1014","35117","Student","I agree to share","2017-09-07 17:45:13",1699.446,"I agree to share",NA,NA,100,NA,36,NA,NA,NA,"Male",1,0,0,0,0,0,0,0,1,0,0,0,0,0,"3rd",1,0,0,1,0,0,"c","b","d","c","b","d","c","d","e","b","c","b","c","b","e","d","d","a","b","b","c","b","c","d","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",707,276,145600,"Fall","2017",0,0,1,0,0,25,1145,876,681,246,709,552,197,93,260,"N/A","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,45,"1",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","1014","35115","Student","I agree to share","2017-09-05 16:53:14",326.011,"I agree to share","2017-12-13 12:20:02",51.811,100,100,24,8,-0.920296096474769,"-0.21052631578947","Male",1,0,0,0,0,0,0,0,0,1,0,0,0,0,"2nd",1,0,0,0,0,1,"a","d","d","b","d","b","d","a","a","c","d","a","e","a","a","d","a","c","a","a","c","b","a","b","a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","a","b","b","b","a","e","a","a","a","b","e","c","a","e","b","a","b","a","a","b","b","a","b","c","a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",707,276,145600,"Fall","2017",0,0,1,0,0,25,1145,876,681,246,709,552,197,93,260,"N/A","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,45,"1",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"559","1014","35120","Student","I agree to share","2017-09-01 18:43:19",1221.889,"I agree to share","2017-12-08 16:44:44",1378.674,100,100,52,68,0.920296096474769,"0.33333333333333","Female",0,1,0,0,0,0,1,0,0,0,0,0,1,0,"2nd",1,0,0,1,0,0,"c","b","d","c","b","a","e","d","e","d","b","a","e","d","c","d","d","d","b","b","c","c","c","b","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","c","b","b","c","b","a","c","d","e","d","b","a","d","d","e","d","e","b","b","a","c","d","e","d","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",707,276,145600,"Fall","2017",0,0,1,0,0,25,1145,876,681,246,709,552,197,93,260,"N/A","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,45,"1",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
"560","1014","35119","Student","I do not agree to share",NA,NA,"I agree to share","2017-12-05 14:37:24",192.236,100,100,NA,12,-0.460148048237385,"-0.1","Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"4th",1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","c","c","d","c","d","c","d","c","c","c","d","e","a","e","a","b","c","a","b","d","c","e","d","a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,"-","-","-",707,276,145600,"Fall","2017",0,0,1,0,0,25,1145,876,681,246,709,552,197,93,260,"N/A","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,45,"1",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"561","1014","35118","Student","I agree to share","2017-09-06 15:40:14",1733.713,NA,NA,NA,100,NA,44,NA,NA,NA,"Male",1,0,0,0,0,0,0,0,1,0,0,0,0,0,"2nd",1,0,0,0,0,0,"a","b","d","b","b","a","b","a","b","c","b","d","d","d","c","d","e","e","c","e","b","d","e","b","d","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-",NA,NA,NA,707,276,145600,"Fall","2017",0,0,1,0,0,25,1145,876,681,246,709,552,197,93,260,"N/A","Yes","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,45,"1",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
