"","student_id","course_id","pre_score","post_score","institution_id","year","term","instructor","male","female","parent_degree","course_use_las","pre_1","pre_2","pre_3","pre_4","pre_5","pre_6","pre_7","pre_8","pre_9","pre_10","pre_11","pre_13","pre_14","pre_15","pre_16","pre_17","pre_18","post_1","post_2","post_3","post_4","post_5","post_6","post_7","post_8","post_9","post_10","post_11","post_13","post_14","post_15","post_16","post_17","post_18"
"108","58351","1275",NA,55.555555555556,"72",2019,"Spring","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","b","b","e","a","c","d","a","b","c","c","c","b","d","d","a","a"
"109","37397","1275",NA,38.888888888889,"72",2019,"Spring","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","c","a","d","a","a","c","e","c","d","a","a","a","b","d","a","c"
"110","58352","1275",44.444444444444,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","d","e","d","a","b","d","e","a","b","e","a","d","b","b","d","a","c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","44039","1275",61.111111111111,38.888888888889,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","c","b","d","a","a","d","c","b","d","a","b","b","b","d","a","a","a","e","b","d","b","a","d","c","a","d","a","b","b","b","b","c","a"
"112","33748","1275",NA,NA,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","c","c","b","e","a","b","b","b","d","c","c","b","b","b","c","c","b","e","e","e","f","c","d","e","f","e","e","e","e","c","d","e","f","d"
"113","58354","1275",NA,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","d","d","c","f","b","a","e","a","a","e","b","c","b","a","d","b","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","58355","1275",33.333333333333,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","b","e","e","f","b","c","d","e","e","e","b","b","a","d","d","f","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","58356","1275",NA,44.444444444444,"72",2019,"Spring","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","c","b","b","a","b","d","a","b","c","b","d","a","a","d","e","a"
"116","58357","1275",44.444444444444,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","d","b","b","a","b","d","a","b","d","a","c","a","c","b","a","c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","58358","1275",27.777777777778,NA,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","a","a","b","c","b","b","d","c","a","c","e","b","a","a","b","e","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","58359","1275",33.333333333333,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","e","d","f","b","b","e","d","b","d","b","b","b","a","c","a","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","58360","1275",22.222222222222,38.888888888889,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","c","b","c","a","b","d","d","b","b","e","d","b","a","a","a","e","a","c","e","b","b","b","d","d","c","b","d","b","b","a","a","a","e","a"
"120","58361","1275",38.888888888889,27.777777777778,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","c","d","d","d","a","a","c","c","b","d","a","b","a","b","d","d","a","c","d","d","d","b","a","c","c","b","b","a","b","a","b","d","c","a"
"121","58362","1275",22.222222222222,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","d","d","d","b","a","e","d","b","a","d","d","a","c","d","e","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","58363","1275",33.333333333333,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","d","a","b","f","b","d","b","c","b","e","e","c","b","d","d","e","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","58364","1275",NA,NA,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","c","b","b","c","a","c","d","c","b","d","a","c","b","a","a","a","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","58366","1275",NA,27.777777777778,"72",2019,"Spring","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","e","e","b","c","b","d","e","d","c","a","b","c","a","d","a","d"
"125","58368","1275",NA,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","e","e","f","c","d","e","f","e","e","e","e","c","d","e","f","d"
"126","58369","1275",61.111111111111,61.111111111111,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","a","b","d","c","b","c","d","c","b","d","a","c","b","a","d","a","a","c","c","b","b","a","c","a","e","b","d","b","c","b","b","d","a","a"
"127","58370","1275",NA,72.222222222222,"72",2019,"Spring","Martina Bode",0,1,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","b","b","c","a","c","d","c","b","d","a","b","a","a","d","a","c"
"128","33766","1275",NA,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","d","e","d","b","d",NA,"f","b","b","e","c","c","a","d","a","a"
"129","34795","1275",50,44.444444444444,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","c","c","c","b","c","d","c","b","d","a","b","a","d","d","d","c","c","a","d","c","b","a","d","c","a","d","b","d","a","d","d","d","a"
"130","58371","1275",33.333333333333,27.777777777778,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","c","c","b","e","b","c","d","e","a","c","a","c","a","b","d","d","a","c","c","c","e","b","c","d","c","a","e","e","e","c","a","d","d","a"
"131","37021","1275",NA,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","e","e","b","a","c","d","a","e","a","c","e","c","b","d","e","c","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","58372","1275",72.222222222222,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","e","a","f","b","c","d","c","b","d","b","d","b","b","d","a","c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","58373","1275",55.555555555556,44.444444444444,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","d","a","b","c","a","c","d","b","b","c","d","a","b","c","d","d","c","c","e","b","b","a","c","d","d","b","d","b","a","a","a","b","b","b"
"134","58374","1275",NA,55.555555555556,"72",2019,"Spring","Martina Bode",0,1,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","b","b","f","a","a","d","e","d","d","b","b","b","a","d","a","a"
"135","58375","1275",NA,22.222222222222,"72",2019,"Spring","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","a","b","e","b","b","e","b","c","e","d","d","a","d","a","c","b"
"136","58376","1275",NA,NA,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","d","a","b","b","b","b","a","c","a","b","b","c","b","c","b","c","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","44064","1275",27.777777777778,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","d","b","a","c","b","a","c","c","d","b","d","a","a","c","b","e","c","d","b","a","e","b","a","c","d","c","d","b","b","c","b","a","d","c"
"138","58377","1275",61.111111111111,77.777777777778,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","e","b","c","a","c","d","c","b","c","a","c","a","b","d","a","a","b","d","b","c","a","c","d","c","b","d","b","c","b","a","d","a","a"
"139","58379","1275",66.666666666667,77.777777777778,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","b","b","b","e","a","d","d","c","b","d","b","b","a","b","e","a","a","c","b","b","f","a","c","d","c","b","d","b","b","b","b","d","a","a"
"140","58380","1275",NA,NA,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","c","d","b","f","c","d","d","f","e","e","e","e","c","d","e","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","58381","1275",NA,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","b","b","e","b","a","a","c","d","c","b","a","c","b","b","b","f","b","e","b","b","b","a","a","a","b","e","d","e","d","b","b","b","b","c"
"142","58382","1275",NA,NA,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","c","c","d","b","b","c","c","c","c","a","c","c","c","c","c","c","b","c","b","d","b","a","a","a","c","c","c","b","b","b","b","c","b","c"
"143","58383","1275",33.333333333333,33.333333333333,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","a","c","f","a","a","d","e","a","e","b","d","a","a","e","b","c","c","b","e","f","b","c","d","d","a","e","d","d","a","d","d","b","a"
"144","58387","1275",38.888888888889,NA,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","c","e","b","f","a","d","d","b","b","e","e","e","c","a","d","a","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","58386","1275",NA,38.888888888889,"72",2019,"Spring","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","c","b","d","b","a","c","e","b","d","a","b","a","b","d","a","a"
"146","58388","1275",83.333333333333,83.333333333333,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","b","b","c","a","c","d","c","b","d","b","b","b","b","d","a","a","c","b","b","c","a","c","d","c","b","d","b","c","b","b","d","a","a"
"147","58389","1275",44.444444444444,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","c","b","c","b","b","d","b","b","d","c","d","a","a","d","b","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","34674","1275",38.888888888889,NA,"72",2019,"Spring","Martina Bode",0,0,NA,"Y","c","c","b","c","b","d","e","f","e","e","e","b","b","d","d","a","c","b","c","b","c","a","d","b","a","c","c","b","e","a","d","e","b","b"
"149","58393","1275",55.555555555556,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","b","c","b","a","c","d","c","b","c","b","c","b","b","c","b","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","58394","1275",66.666666666667,55.555555555556,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","b","b","c","e","a","c","d","a","b","d","b","c","a","b","d","a","a","c","e","b","c","a","c","d","c","a","c","d","c","b","a","d","a","b"
"151","35198","1275",44.444444444444,NA,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","d","e","b","b","b","c","b","c","b","d","a","b","b","c","d","f","a","d","c","a","c","b","c","c","b","b","b","c","b","b","d","b","c","b"
"152","58395","1275",22.222222222222,38.888888888889,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","c","d","a","d","b","c","e","d","a","b","a","d","c","a","d","b","a","c","a","b","f","b","b","c","d","e","c","a","d","b","b","d","b","c"
"153","58397","1275",38.888888888889,27.777777777778,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","d","a","c","c","b","b","e","c","d","d","b","c","b","a","e","b","c","c","c","e","b","b","a","e","d","d","d","b","a","b","d","d","b","a"
"154","44080","1275",44.444444444444,66.666666666667,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","d","b","a","b","a","c","d","e","c","e","e","c","b","a","d","a","a","c","b","b","c","a","c","d","c","c","d","e","b","b","c","d","d","c"
"155","58399","1275",44.444444444444,66.666666666667,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","d","e","b","c","b","a","e","c","c","d","c","b","b","d","d","a","a","d","b","b","c","b","c","e","c","c","d","b","b","b","c","d","a","c"
"156","58400","1275",38.888888888889,27.777777777778,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","c","a","e","a","a","d","a","a","d","b","b","a","b","d","e","a","d","a","a","b","a","a","d","b","d","c","b","b","a","d","d","d","a"
"157","58401","1275",38.888888888889,27.777777777778,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","d","b","c","b","d","e","c","b","e","a","b","a","b","d","f","b","c","a","c","c","b","d","d","e","a","d","a","b","a","b","b","f","a"
"158","58402","1275",NA,44.444444444444,"72",2019,"Spring","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","c","b","c","a","a","a","c","b","b","c","c","c","b","a","e","a"
"159","58404","1275",55.555555555556,44.444444444444,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","c","b","c","c","a","a","d","c","a","d","b","b","a","d","d","a","a","d","b","a","c","a","d","e","c","b","d","a","b","a","c","d","b","a"
"160","58405","1275",50,55.555555555556,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","a","e","b","e","b","c","e","c","b","d","b","b","b","a","d","d","a","b","a","b","c","b","a","d","c","b","c","b","c","a","a","d","a","a"
"161","58406","1275",NA,50,"72",2019,"Spring","Martina Bode",0,1,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","c","c","e","a","a","e","e","b","e","d","d","b","b","d","a","a"
"162","58407","1275",55.555555555556,61.111111111111,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","d","e","b","c","b","a","d","c","b","d","a","b","b","d","d","a","a","b","e","b","c","a","d","d","a","b","d","b","b","b","a","b","a","a"
"163","58408","1275",27.777777777778,44.444444444444,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","d","c","c","c","b","a","d","b","d","d","a","b","a","a","d","d","b","c","c","b","e","a","d","c","a","d","d","a","d","a","a","d","a","c"
"164","58409","1275",38.888888888889,55.555555555556,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","d","b","d","c","a","a","c","f","d","d","a","b","a","d","d","a","a","d","c","c","c","b","c","d","f","b","d","b","c","b","d","d","a","a"
"165","58411","1275",50,44.444444444444,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","e","b","e","a","c","d","c","b","c","a","b","a","a","d","a","a","d","d","a","e","a","a","d","c","b","d","a","c","a","d","d","a","a"
"166","34548","1275",38.888888888889,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","b","b","a","b","b","c","c","b","b","d","c","a","b","d","c","b","d","b","b","b","b","d","a","e","b","c","b","d","a","b","a","d","a"
"167","58412","1275",NA,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","c","b","b","b","b","a","c","c","b","d","b","c","c","b","e","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","58413","1275",38.888888888889,38.888888888889,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","d","e","c","b","a","b","e","c","b","e","b","b","a","d","d","a","a","c","e","b","b","a","d","b","c","d","e","b","b","a","b","d","d","a"
"169","58414","1275",22.222222222222,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","d","c","d","d","b","d","d","e","b","e","a","a","c","a","d","f","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","58416","1275",50,NA,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","d","e","b","c","b","a","d","c","b","e","b","c","a","d","d","a","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","60099","1275",83.333333333333,94.444444444444,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","c","b","c","a","c","d","c","b","d","b","d","b","b","d","c","c","c","b","b","c","a","c","d","c","b","d","b","d","b","b","d","a","c"
"172","58418","1275",44.444444444444,55.555555555556,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","b","e","f","b","a","d","d","b","e","a","c","b","b","d","a","a","c","d","b","c","a","a","a","c","b","d","a","b","b","c","d","a","b"
"173","58421","1275",38.888888888889,22.222222222222,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","c","b","b","b","b","b","d","a","b","c","a","b","b","a","d","e","a","c","e","c","f","b","d","e","a","b","e","a","b","a","a","d","a","a"
"174","58422","1275",NA,50,"72",2019,"Spring","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","b","b","c","a","c","b","c","d","c","a","a","a","b","d","b","a"
"175","44099","1275",NA,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","b","e","c","d","b","b","c","c","b","c","d","c","b","b","d","c","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","44101","1275",44.444444444444,22.222222222222,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","b","e","d","f","a","b","d","f","b","b","e","a","b","b","d","c","a","d","a","c","d","b","c","c","c","d","b","c","a","b","a","c","c","a"
"177","58423","1275",NA,NA,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","c","e","e","f","a","d","e","f","e","e","a","d","c","d","e","f","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","58427","1275",33.333333333333,44.444444444444,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","d","c","b","c","b","d","c","c","b","a","c","a","a","a","d","b","a","a","c","b","c","a","d","d","c","a","d","c","b","a","a","d","b","a"
"179","58429","1275",61.111111111111,38.888888888889,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","d","b","b","c","b","d","e","c","b","d","a","d","a","b","d","a","d","a","a","b","c","b","d","d","e","b","d","a","e","a","a","c","a","a"
"180","44108","1275",50,NA,"72",2019,"Spring","Martina Bode",0,0,NA,"Y","d","c","c","c","a","a","d","c","b","b","a","b","b","b","d","c","a","c","a","a","e","a","a","d","c","b","e","a","e","a","b","d","a","d"
"181","58431","1275",38.888888888889,44.444444444444,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","a","a","b","d","a","c","d","b","d","a","d","b","a","d","d","a","d","b","e","b","d","a","b","d","d","d","d","a","e","b","b","a","e","a"
"182","58432","1275",72.222222222222,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","a","b","b","c","a","d","d","c","b","c","b","e","b","b","d","a","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","58433","1275",61.111111111111,44.444444444444,"72",2019,"Spring","Martina Bode",0,0,NA,"Y","c","b","b","b","a","b","d","c","b","d","a","b","a","b","d","a","a","b","d","d","f","a","c","d","a","b","c","a","b","a","a","d","a","a"
"184","58435","1275",72.222222222222,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","b","b","c","b","c","d","c","b","c","b","b","a","b","d","a","c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","58436","1275",50,27.777777777778,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","a","b","e","c","b","c","d","a","b","d","a","c","a","b","d","f","a","c","d","b","f","b","b","d","a","d","d","a","b","a","b","b","e","b"
"186","42825","1275",44.444444444444,27.777777777778,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","d","d","b","c","b","d","b","c","b","d","a","b","b","c","d","f","a","d","d","c","f","b","b","d","e","a","d","a","c","a","d","d","d","c"
"187","58437","1275",44.444444444444,44.444444444444,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","c","d","b","b","a","c","e","d","b","d","d","b","b","d","b","a","b","a","c","b","c","a","c","e","a","b","c","d","b","a","a","c","a","c"
"188","58438","1275",NA,44.444444444444,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","d","d","b","e","b","c","e","c","e","b","a","b","a","d","c","b","a","d","d","b","f","a","c","b","c","b","d","b","b","a","d","c","e","a"
"189","58439","1275",72.222222222222,72.222222222222,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","b","e","b","c","a","a","d","c","b","c","b","c","b","b","d","a","a","c","c","b","c","b","c","d","c","b","d","b","b","b","b","d","a","a"
"190","58440","1275",NA,44.444444444444,"72",2019,"Spring","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","c","b","c","a","a","d","a","a","c","b","c","a","a","d","e","c"
"191","44117","1275",27.777777777778,11.111111111111,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","a","d","b","c","a","d","e","a","d","e","a","c","a","d","d","b","a","c","e","a","b","b","a","e","a","e","b","c","b","b","d","b","d","a"
"192","58441","1275",66.666666666667,NA,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","c","b","b","c","a","c","d","c","b","d","a","c","b","d","a","a","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","58442","1275",NA,22.222222222222,"72",2019,"Spring","Martina Bode",0,1,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","c","b","e","b","a","a","a","c","e","c","c","b","a","d","f","b"
"194","58444","1275",NA,NA,"72",2019,"Spring","Martina Bode",1,0,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","b","b","b","a","a","a","a","c","c","c","c","b","c","d","c","b"
"195","58445","1275",NA,NA,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","c","e","b","b","a","d","d","b","b","e","b","c","a","b","c","a","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","58448","1275",44.444444444444,38.888888888889,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","d","c","b","d","b","c","e","c","d","d","a","c","b","d","d","a","a","d","a","b","a","b","c","e","c","d","d","b","b","a","a","d","c","a"
"197","58449","1275",61.111111111111,55.555555555556,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","b","b","b","c","b","d","d","d","b","d","a","b","a","b","d","d","c","b","c","b","c","b","c","d","a","a","d","a","b","a","b","d","a","a"
"198","58450","1275",22.222222222222,16.666666666667,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","d","a","d","a","b","d","a","f","d","d","a","b","b","a","e","a","d","c","a","d","f","b","a","e","b","c","b","b","c","a","a","d","d","d"
"199","58451","1275",NA,NA,"72",2019,"Spring","Martina Bode",0,1,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a","b","c","a","a","b","b","e","c","c","d","c","c","a","d","f","b"
"200","58452","1275",50,55.555555555556,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","b","a","b","e","b","a","d","c","b","d","a","b","a","d","d","a","a","c","b","b","e","a","a","d","c","b","d","a","b","a","a","d","a","a"
"201","58454","1275",33.333333333333,50,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","c","b","b","b","b","b","d","d","c","d","d","b","a","c","d","c","a","c","b","b","e","b","c","b","e","c","d","a","d","b","c","d","a","a"
"202","58455","1275",33.333333333333,50,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","c","d","e","b","b","d","e","b","d","a","b","b","c","d","b","a","c","b","b","e","a","c","d","c","a","d","a","c","a","c","d","c","a"
"203","58456","1275",50,50,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","b","d","b","c","b","d","d","c","d","d","e","b","a","d","d","a","a","c","e","b","c","b","d","d","c","b","d","a","b","a","d","d","a","a"
"204","58458","1275",NA,NA,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","a","d","c","b","a","b","b","c","b","c","c","a","a","b","d","c","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","58459","1275",61.111111111111,55.555555555556,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","b","b","e","b","c","a","c","d","d","a","c","b","b","d","a","c","c","e","b","e","b","c","d","c","d","d","a","b","b","b","d","c","c"
"206","58460","1275",33.333333333333,44.444444444444,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","e","b","b","a","d","e","c","d","e","b","c","a","a","b","a","a","b","e","b","c","a","d","e","c","d","d","a","c","a","d","d","b","a"
"207","58461","1275",38.888888888889,NA,"72",2019,"Spring","Martina Bode",0,1,NA,"Y","c","a","b","b","a","b","a","a","d","d","a","d","a","a","d","b","c","c","b","a","a","a","a","d","e","b","c","a","b","a","a","d","e","a"
"208","58463","1275",44.444444444444,50,"72",2019,"Spring","Martina Bode",1,0,NA,"Y","c","c","c","e","b","a","d","c","b","e","b","b","a","a","d","a","c","c","b","b","b","b","c","d","e","b","c","b","b","a","b","c","a","a"
